Unnamed: 0,avg_rating,geek_rating,scrapping_time,title,vote_number
2472,7.96,7.103,page3,Maria,2348
2473,7.41,7.1,page3,Arboretum,6858
2474,7.54,7.098,page3,The Quest for El Dorado,4766
2475,7.95,7.093999999999999,page3,Sherlock Holmes Consulting Detective: Jack the Ripper & West End Adventures,2464
2476,7.56,7.093,page3,San Juan (Second Edition),4218
2477,7.24,7.093,page3,Flash Point: Fire Rescue,17821
2478,7.35,7.0920000000000005,page3,Quadropolis,8500
2479,7.34,7.091,page3,Glen More,7994
2480,7.7,7.091,page3,51st State: Master Set,3507
2481,7.22,7.0889999999999995,page3,Sheriff of Nottingham,23317
2482,7.81,7.0889999999999995,page3,Millennium Blades,3031
2483,7.73,7.0889999999999995,page3,1775: Rebellion,3154
2484,7.37,7.0889999999999995,page3,BattleLore,8908
2485,7.49,7.086,page3,Lord of the Rings: The Confrontation,5141
2486,7.43,7.08,page3,Heroscape Master Set: Rise of the Valkyrie,7425
2487,7.55,7.079,page3,Blood Bowl (Third Edition),4940
2488,8.49,7.077999999999999,page3,Aeon's End: War Eternal,1519
2489,7.33,7.077999999999999,page3,Amun-Re,8016
2490,7.34,7.077000000000001,page3,Pandemic: The Cure,7788
2491,7.4,7.077000000000001,page3,Firefly: The Game,8970
2492,7.98,7.0760000000000005,page3,Star Wars: X-Wing Miniatures Game â The Force Awakens Core Set,2358
2493,7.21,7.0760000000000005,page3,Kingsburg,17111
2494,8.51,7.075,page3,Nemesis,1984
2495,7.33,7.075,page3,Mansions of Madness,11894
2496,7.21,7.0729999999999995,page3,Forbidden Desert,20678
2497,8.0,7.072,page3,Shadows of Brimstone: City of the Ancients,2871
2498,7.48,7.069,page3,Amerigo,4842
2499,7.58,7.068,page3,Altiplano,4018
2500,8.0,5.859,page30,Reluctant Enemies,232
2501,6.59,5.859,page30,Der schwarze Pirat,621
2502,6.31,5.859,page30,Rat Hot,981
2503,7.34,5.859,page30,Terrible Swift Sword: Battle of Gettysburg Game,324
2504,6.64,5.858,page30,Mage Knight Dungeons,665
2505,6.29,5.858,page30,It's Alive!,1038
2506,6.2,5.857,page30,One Night Revolution,1393
2507,6.73,5.857,page30,Chicken Caesar,530
2508,6.68,5.857,page30,Giro Galoppo,551
2509,6.37,5.856,page30,Canasta,1012
2510,7.75,5.856,page30,Gustav Adolf the Great: With God and Victorious Arms,242
2511,6.37,5.856,page30,Start Player,849
2512,6.8,5.856,page30,Locomotive Werks,466
2513,6.11,5.856,page30,Roll For It!,2128
2514,7.94,5.856,page30,Warhammer Age of Sigmar: Champions Trading Card Game,244
2515,6.38,5.856,page30,Age of Discovery,859
2516,6.93,5.855,page30,Dark Gothic,442
2517,6.64,5.855,page30,Orient Express,604
2518,6.53,5.854,page30,Under the Shadow of the Dragon,643
2519,6.18,5.854,page30,Rage,1520
2520,7.63,5.854,page30,Incursion,346
2521,6.4,5.854,page30,ArmadÃ¶ra,803
2522,6.27,5.854,page30,Cardcassonne,1084
2523,6.12,5.854,page30,WarCraft: The Board Game,2419
2524,6.33,5.853,page30,Abandon Ship,936
2525,7.04,5.852,page30,Thunder at Cassino,380
2526,6.49,5.852,page30,Pick & Pack,680
2527,6.93,5.851,page30,Deadline,402
2528,6.8,5.851,page30,Anno Domini: Erfindungen,457
2529,7.18,5.851,page30,7th Fleet,369
2530,7.04,5.851,page30,Magic: The Gathering â Arena of the Planeswalkers: Shadows over Innistrad,419
2531,7.24,5.851,page30,Wings of War: WW2 Deluxe set,337
2532,6.75,5.851,page30,In the Name of Odin,518
2533,7.11,5.85,page30,Saratoga,349
2534,7.73,5.85,page30,18MEX,223
2535,6.72,5.85,page30,Anzio,561
2536,8.05,5.85,page30,"Warhammer 40,000 (Eighth Edition)",208
2537,6.66,5.85,page30,Masters of Venice,546
2538,7.33,5.85,page30,Ninety-Nine,293
2539,6.46,5.85,page30,Legendary Inventors,776
2540,7.18,5.85,page30,The Longest Day,393
2541,6.59,5.85,page30,Salmon Run,599
2542,7.25,5.849,page30,Mijnlieff,353
2543,6.59,5.849,page30,Arena: For the Gods!,598
2544,7.08,5.849,page30,Fool's Gold,361
2545,6.88,5.849,page30,Quarriors! Light vs. Dark,434
2546,8.5,5.849,page30,BattleCON: Trials of Indines,184
2547,6.87,5.849,page30,Star Wars: Star Warriors,480
2548,6.52,5.849,page30,Electronic Catch Phrase,667
2549,7.22,5.849,page30,Clinic,313
2550,6.53,5.848,page30,Bolide,655
2551,6.18,5.848,page30,La Strada,1294
2552,6.88,5.848,page30,Resident Evil Deck Building Game: Alliance,539
2553,6.37,5.848,page30,Marrying Mr. Darcy,1004
2554,8.0,5.848,page30,Saints in Armor,204
2555,6.2,5.848,page30,Mow,1285
2556,7.13,5.848,page30,Elfenroads,351
2557,6.49,5.848,page30,Schrille Stille,670
2558,6.6,5.848,page30,Mosaix,572
2559,6.7,5.848,page30,Star Trek Deck Building Game: The Original Series,536
2560,6.6,5.848,page30,Die SÃ¤ulen von Venedig,582
2561,6.6,5.848,page30,World of Warcraft Miniatures Game,708
2562,6.8,5.848,page30,X nimmt!,448
2563,7.88,5.848,page30,1841,211
2564,6.53,5.848,page30,Upon a Salty Ocean,636
2565,6.65,5.847,page30,Sheep & Thief,542
2566,6.44,5.847,page30,Enigma,733
2567,6.3,5.847,page30,Pizza Box Football,965
2568,8.06,5.847,page30,Legendary Encounters: The X-Files Deck Building Game,214
2569,6.33,5.847,page30,Sneaks & Snitches,885
2570,7.95,5.847,page30,The Dark Valley,229
2571,6.52,5.846,page30,SUPERHOT: The Card Game,712
2572,6.78,5.846,page30,The Magnates: A Game of Power,491
2573,6.49,5.846,page30,Guilds of Cadwallon,709
2574,7.04,5.846,page30,Fuji,375
2575,6.97,5.846,page30,Time's Up! Family,376
2576,7.0,5.846,page30,VOLT: Robot Battle Arena,378
2577,6.16,5.846,page30,World of Warcraft: The Adventure Game,1817
2578,7.31,5.845,page30,Wizard,449
2579,6.87,5.845,page30,Elements,416
2580,7.54,5.845,page30,This Accursed Civil War,257
2581,6.73,5.845,page30,Haleakala,500
2582,6.28,5.845,page30,Hotel Samoa,1018
2583,6.47,5.845,page30,Focus,703
2584,6.64,5.843999999999999,page30,Icehouse,602
2585,6.73,5.843999999999999,page30,Le Passe-Trappe,500
2586,7.66,5.843999999999999,page30,The Russian Campaign (fourth and fifth editions),264
2587,6.44,5.843,page30,Undermining,735
2588,7.39,5.843,page30,High Treason: The Trial of Louis Riel,269
2589,6.92,5.843,page30,JÃ¤ger und SpÃ¤her,399
2590,8.2,5.843,page30,Blitz Bowl,203
2591,7.35,5.843,page30,Pax Baltica,305
2592,7.37,5.843,page30,"A Most Dangerous Time: Japan in Chaos, 1570-1584",301
2593,6.49,5.8420000000000005,page30,Ghostbusters: The Board Game,965
2594,6.5,5.8420000000000005,page30,Venture,664
2595,7.07,5.8420000000000005,page30,Revolver 2: Last Stand at Malpaso,365
2596,6.76,5.8420000000000005,page30,Star Trek Deck Building Game: The Next Generation â Next Phase,513
2597,6.62,5.8420000000000005,page30,Patton's Best,649
2598,8.01,5.841,page30,Doctor Who: Solitaire Story Game,278
2599,6.92,5.841,page30,Sixth Fleet,469
2600,7.24,5.841,page31,Kero,321
2601,6.21,5.841,page31,"Going, Going, GONE!",1155
2602,6.91,5.841,page31,Russian Rails,405
2603,6.3,5.841,page31,Artus,923
2604,6.66,5.841,page31,Pluckin' Pairs,502
2605,6.6,5.84,page31,Okey Dokey,568
2606,6.92,5.84,page31,Viktory II,423
2607,6.36,5.84,page31,Parthenon: Rise of the Aegean,852
2608,7.28,5.84,page31,Fief,327
2609,6.65,5.84,page31,10 Days in the Americas,514
2610,6.01,5.84,page31,Zombie Fluxx,5640
2611,7.16,5.8389999999999995,page31,The Game: Face to Face,319
2612,6.78,5.8389999999999995,page31,"Warhammer 40,000: Rogue Trader",516
2613,6.98,5.8389999999999995,page31,Waterloo,375
2614,7.26,5.8389999999999995,page31,Belratti,296
2615,6.38,5.8389999999999995,page31,Tapple,781
2616,6.44,5.8389999999999995,page31,Braggart,794
2617,7.85,5.837999999999999,page31,D100 Dungeon,292
2618,6.9,5.837999999999999,page31,London's Burning,420
2619,6.46,5.837999999999999,page31,Vino,655
2620,7.34,5.837999999999999,page31,Rescue Polar Bears: Data & Temperature,287
2621,6.96,5.837999999999999,page31,Petits Meurtres & Faits Divers,376
2622,6.47,5.837000000000001,page31,Lupus in Tabula,732
2623,6.73,5.837000000000001,page31,Spike,479
2624,6.04,5.837000000000001,page31,Panic Station,2806
2625,6.67,5.837000000000001,page31,TrÃ¤xx,485
2626,7.41,5.836,page31,GoodCritters,279
2627,6.27,5.836,page31,Martinique,997
2628,7.7,5.836,page31,BoÅ¼e Igrzysko,254
2629,7.35,5.836,page31,Carthage: The First Punic War,287
2630,7.39,5.836,page31,No Retreat! The North African Front,276
2631,6.46,5.836,page31,Pony Express,674
2632,7.56,5.836,page31,Valhalla,509
2633,6.46,5.835,page31,Das Amulett,698
2634,6.59,5.835,page31,Sapiens,561
2635,6.11,5.835,page31,Coin Age,1693
2636,7.09,5.835,page31,Statis Pro Baseball,424
2637,6.37,5.835,page31,Dawn Under,810
2638,6.48,5.834,page31,Munchkin Legends,844
2639,6.32,5.834,page31,Slapshot,922
2640,7.24,5.834,page31,Time's Up! Ãdition purple,297
2641,7.2,5.834,page31,Paradox,337
2642,6.45,5.834,page31,Chronology,726
2643,6.31,5.834,page31,Cash-a-Catch,894
2644,6.26,5.834,page31,JAB: Realtime Boxing,1000
2645,6.96,5.832999999999999,page31,Dungeon Dice,542
2646,7.39,5.832999999999999,page31,Hornet Leader,286
2647,7.66,5.832999999999999,page31,A World at War,289
2648,6.45,5.832999999999999,page31,Winds of Plunder,694
2649,7.88,5.832999999999999,page31,Spheres of Influence: Struggle for Global Supremacy,278
2650,6.34,5.832999999999999,page31,Utopia,845
2651,6.91,5.832999999999999,page31,Dead Man's Doubloons,450
2652,7.48,5.832999999999999,page31,Infidel,260
2653,6.62,5.832000000000001,page31,Dragonmaster,525
2654,6.6,5.832000000000001,page31,Basilica,568
2655,6.7,5.832000000000001,page31,JÃ¤ger und Sammler,483
2656,6.45,5.832000000000001,page31,Die Fugger,652
2657,6.44,5.832000000000001,page31,Guns & Steel,678
2658,6.82,5.832000000000001,page31,Vye: The Card Game of Capture and Control,470
2659,6.38,5.832000000000001,page31,Black Box,787
2660,6.27,5.832000000000001,page31,Risk Express,949
2661,6.76,5.832000000000001,page31,Catan Histories: Merchants of Europe,459
2662,7.31,5.832000000000001,page31,Vengeance,368
2663,6.6,5.832000000000001,page31,Sellswords,557
2664,6.5,5.832000000000001,page31,Go Away Monster!,635
2665,7.4,5.831,page31,Biosphere,265
2666,7.72,5.831,page31,Federation Commander: Romulan Border,241
2667,7.53,5.831,page31,Stonewall's Last Battle: The Chancellorsville Campaign,257
2668,6.2,5.831,page31,Paris Paris,1132
2669,6.98,5.831,page31,Mamma Mia! Plus,365
2670,7.8,5.831,page31,Black Sonata,235
2671,7.36,5.831,page31,Secrets of the Lost Tomb,408
2672,6.78,5.83,page31,Forum Romanum,428
2673,6.04,5.83,page31,Quiddler,2739
2674,6.64,5.83,page31,Gardens,523
2675,7.17,5.83,page31,What's My Word?,300
2676,6.81,5.83,page31,The Three Musketeers: The Queen's Pendants,425
2677,7.38,5.83,page31,Santorini,278
2678,6.67,5.829,page31,Pocket Civ,518
2679,6.83,5.829,page31,Monarch,462
2680,7.35,5.829,page31,1805: Sea of Glory,273
2681,6.58,5.829,page31,Epic Resort,578
2682,6.88,5.829,page31,500,418
2683,6.72,5.829,page31,Santo Domingo,467
2684,6.1,5.827999999999999,page31,Castle,1607
2685,8.44,5.827999999999999,page31,Riichi Mahjong,189
2686,7.19,5.827999999999999,page31,Rod Hockey,300
2687,6.1,5.827000000000001,page31,Coda,1615
2688,6.89,5.827000000000001,page31,Kaivai,372
2689,7.19,5.8260000000000005,page31,The Lord of the Rings: Strategy Battle Game,344
2690,7.11,5.8260000000000005,page31,The Ruhr: A Story of Coal Trade,307
2691,8.43,5.8260000000000005,page31,Great War Commander,184
2692,6.92,5.825,page31,Infamy,387
